m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
3652875.0,250481655.0,248590065.0,23799307845.0,17036574990.0,23552779455.0,2534057620065.0,1617836676780.0,1611684661530.0,2505706716495.0,6623505362.971725,-9519085.969635373,6635414251.782199,-6249175899.042437,-478423333.75612515,-2059711693.4294896,-259979861.7161908,0.0004963845666317027,-7.133877161454254e-07,0.0004972770530550245,-2.450392877717406e-07,-1.875967565178414e-08,-8.076429508896122e-08,-1.019418899053435e-08
3718410.0,255119595.0,255814470.0,24345268455.0,17536488975.0,24442025400.0,2607776931255.0,1671215794905.0,1674677037405.0,2619516494520.0,6841548382.989648,-14906374.501436826,6842824918.777947,-1343938602.90193,-1613755997.6959012,-235919596.05632702,-3543101712.6596313,0.0004948115790200942,-1.0780961109417306e-06,0.0004949039038351396,-5.0406465156925626e-08,-6.052637768867928e-08,-8.84852393760505e-09,-1.3288942861004616e-07
3681435.0,251856870.0,251447085.0,23905608420.0,17192960370.0,23963899635.0,2544058001220.0,1631733190950.0,1636556401710.0,2566760063445.0,6675402544.791855,-9211011.193460288,6789717134.155295,-4753452452.132636,207484408.11733314,-1620176509.157995,2498608015.494888,0.0004925419054192,-6.796307748667719e-07,0.0005009765616492144,-1.8279584161458296e-07,7.978892686029803e-09,-6.230451057164566e-08,9.608493187986277e-08
4855455.0,332581200.0,332581200.0,30483442560.0,22781812200.0,30483442560.0,3143239174680.0,2088115815360.0,2088115815360.0,3143239174680.0,7702826820.91067,1196460.91066998,7702826820.91067,1170884.8496169364,-54242347.6129552,-54242347.6129552,1170884.8496169364,0.0003267309435895923,5.0750303933880825e-08,0.0003267309435895923,2.253924440752e-11,-1.0441518057783675e-09,-1.0441518057783675e-09,2.253924440752e-11
2820300.0,188740800.0,196173540.0,18911010630.0,13135615590.0,20042095260.0,2120686933230.0,1311620106300.0,1347278735610.0,2269241579430.0,6280053077.739602,7242410.397830149,6396717890.169982,14569229799.594128,-4755377488.802476,5009249519.740665,-14721957060.222195,0.0007895373861254354,9.105263449156456e-07,0.0008042046556403374,1.0906824498052458e-06,-3.559973204197995e-07,3.750027017920126e-07,-1.102115926046969e-06
4820775.0,327830040.0,330205620.0,29832533640.0,22456357740.0,30267264780.0,3054064652640.0,2043528554340.0,2058499459500.0,3121108271400.0,7538911737.629196,1187852.8294076615,7649376270.45861,-1170699.4931394714,-53461922.574852146,53857936.35081753,1187915.6619649702,0.00032439558475987664,5.111271050979972e-08,0.0003291488181136462,-2.2943162176482822e-11,-1.0477373289126995e-09,1.055498337044453e-09,2.3280561616506383e-11
2851920.0,195359580.0,199377615.0,19831323990.0,13657876245.0,20374304925.0,2241989589690.0,1379876393625.0,1395683005185.0,2304541020585.0,6448983146.716737,295693.02038523246,6435823704.247585,-1911989.4458520664,-6571196891.924344,-20086794.538341086,-19682199090.14942,0.0007928966159701415,3.635518808089994e-08,0.0007912786744800702,-1.3920093216630344e-10,-4.784109738621213e-07,-1.462403743930724e-09,-1.43294748115652e-06
2817495.0,188580150.0,197009430.0,18901443540.0,13196327010.0,20160027660.0,2120150822760.0,1316612975700.0,1355685195150.0,2282761490730.0,6279425408.992668,10121582.549550971,6384416519.989139,14455150159.683449,-6399159939.440677,4921792004.823433,-19743421275.920704,0.0007910311719551211,1.275035020679733e-06,0.0008042571020629096,1.0848375830275585e-06,-4.802474637359024e-07,3.6937319112525496e-07,-1.481714487989361e-06
2853960.0,195630900.0,199479615.0,19861957140.0,13672155225.0,20379170835.0,2245305245550.0,1381451519955.0,1396430100105.0,2304662578575.0,6452011298.148679,-1609163.464974133,6436397705.541904,-710152421.1046952,-6593848319.2229595,-279573852.54331756,-19507845944.54264,0.0007921352783867468,-1.9756244842020327e-07,0.0007902183447431661,-5.160976329635407e-08,-4.792026906530659e-07,-2.0317807733676988e-08,-1.4177172135151505e-06
4820775.0,327829530.0,330205620.0,29832532620.0,22456287870.0,30267264780.0,3054064650600.0,2043528414600.0,2058489887310.0,3121108271400.0,7538980081.244114,1152915.9814845969,7649376270.45861,-5647422.933892037,-48779889.68338023,52273879.399384595,1187915.6619649702,0.00032439852555129285,4.960939549483531e-08,0.0003291488181136462,-1.106771985558869e-10,-9.559796741309448e-10,1.0244542683090605e-09,2.3280561616506383e-11
2819280.0,190934055.0,197161920.0,19219440525.0,13358100540.0,20173248900.0,2157295898835.0,1338403628400.0,1368436285530.0,2284008750810.0,6288545630.295315,5427205.9623733675,6385039606.107091,3894764942.9390917,-6412875146.380703,1455960164.359286,-19831173494.83096,0.0007911772587849578,6.828100150034685e-07,0.0008033174011581376,2.9183389132240707e-07,-4.805153419915382e-07,1.090947789148842e-07,-1.485945523099776e-06
2816985.0,192964620.0,194556330.0,19615740870.0,13326506040.0,19715882430.0,2220174852240.0,1349733384990.0,1350433618560.0,2214547327620.0,6397585795.782565,-681817.6011586706,6278762408.74717,14146024.247938199,-4943129279.537612,-18179092.172370303,-14429990565.187778,0.0008062079007646362,-8.592096370116332e-08,0.0007912340721234165,1.0621187167254878e-09,-3.7114245211023835e-07,-1.3649314967183464e-09,-1.0834396147519666e-06
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
2817495.0,193104360.0,194539755.0,19632787620.0,13332309840.0,19710626115.0,2222001515160.0,1350492993270.0,1350547679040.0,2213754999015.0,6397877229.383655,-979086.4512626103,6278227379.435244,-573099472.2994313,-4959123534.722417,-236226045.77898648,-14192169575.521044,0.0008059527732484361,-1.2333738400308268e-07,0.0007908802538912662,-4.3010265510607416e-08,-3.7217486708288625e-07,-1.7728414421164688e-08,-1.0651012801767158e-06
2786385.0,193535565.0,192376080.0,19669028475.0,13351270620.0,19509060090.0,2211477535365.0,1351822356210.0,1347075058440.0,2192818819950.0,6226516072.776609,-10706757.600438228,6227135246.101399,-19643128564.434494,-4668695337.377844,-6498664869.497773,-13976092148.756195,0.0008019787602028377,-1.379036380189205e-06,0.000802058510074124,-1.5156811530150042e-06,-3.6024065661540115e-07,-5.014427223315409e-07,-1.0784076168510574e-06
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
4855200.0,332581200.0,332581200.0,30483442560.0,22781812200.0,30483442560.0,3143239174680.0,2088115815360.0,2088115815360.0,3143239174680.0,7701630360.0,0.0,7701630360.0,0.0,0.0,0.0,0.0,0.000326714509333145,0.0,0.000326714509333145,0.0,0.0,0.0,0.0
3666900.0,249504750.0,250422750.0,23645423250.0,17033925285.0,23881154940.0,2515871930670.0,1614579843045.0,1624201474995.0,2559408528960.0,6668516251.564674,-5444655.020860655,6779092239.200278,-503857344.56243247,509380092.8319119,13560939.608967299,2572417983.6253567,0.0004959422190983163,-4.0492280312533547e-07,0.0005041658326606469,-1.9568607720783244e-08,1.9783097983934876e-08,5.266742866744721e-10,9.990652901798757e-08
2858550.0,204860625.0,195187200.0,21069117195.0,13992018810.0,19785192960.0,2381821794375.0,1440188988270.0,1403641186710.0,2235856447500.0,6387591360.086977,3747909.0187339988,6457441812.096344,-43661206905.36342,1012626222.1276344,-14794762727.876873,3033376973.287372,0.0007817097678807023,4.586669565901366e-07,0.0007902580261440269,-3.160321414460752e-06,7.329674467247336e-08,-1.0708866928969717e-06,2.1956438876257008e-07
2824635.0,196091685.0,192834315.0,19896378315.0,13388934375.0,19570169565.0,2234361469455.0,1359649145415.0,1352258929725.0,2213831173635.0,6283310104.013721,1999158.8850768392,6405610943.613793,-19283366261.10589,1070596249.3221918,-6613469223.864847,3193891495.126118,0.0007875240436124704,2.505662879815222e-07,0.0008028527239011487,-1.4380600111065264e-06,7.983988030638499e-08,-4.932004867172154e-07,2.381849505300378e-07
3682455.0,249563400.0,251671485.0,23589349260.0,17040494595.0,23987965005.0,2506307564580.0,1610242013565.0,1624616304405.0,2569180825875.0,6676205550.284605,-15515995.665467268,6787880723.69711,2730109439.6440616,168812620.9196726,1050439136.2993039,1948145935.167473,0.0004923283023231188,-1.1442074015391456e-06,0.000500563646205764,1.0491472232695347e-07,6.487259811599997e-09,4.0367074193397346e-08,7.486483394128178e-08
4821030.0,330240555.0,327830040.0,30272050875.0,22456357740.0,29832533640.0,3121763966415.0,2058499459500.0,2043528554340.0,3054064652640.0,7650572857.5,0.0,7540090920.0,0.0,0.0,0.0,0.0,0.00032916548261816806,0.0,0.00032441200324412003,0.0,0.0,0.0,0.0
2791230.0,189919410.0,197795340.0,19165458300.0,13457617605.0,20205596160.0,2153053551300.0,1345139876955.0,1374549831225.0,2270820357360.0,6243061258.284306,-669341.4534983434,6189196033.276081,-566735903.1429019,-12893713554.00442,-173898515.91104347,-38183569162.315414,0.0008013206744067438,-8.591252315744251e-08,0.0007944068677588616,-4.354032493492184e-08,-9.905786357382104e-07,-1.336001097950263e-08,-2.933509239987343e-06
3690105.0,252512475.0,251621505.0,24069792975.0,17207927595.0,23844077175.0,2577480778545.0,1638491016585.0,1630561159695.0,2535843041325.0,6790460806.77562,-10435836.602860529,6686467356.725176,1056767229.9615861,-1355864614.6837394,343271660.27823293,-1916871461.9715705,0.0004986798256681991,-7.663899882351919e-07,0.0004910427245910463,4.0400108138339644e-08,-5.183457198626651e-08,1.3123242094261491e-08,-7.3281809044896e-08
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
3631455.0,246471780.0,241349850.0,23342184390.0,16374488400.0,22620818460.0,2483627270430.0,1555928637660.0,1535138314260.0,2395776349350.0,6613810133.298925,-6253515.357067825,6580484738.386349,1584990417.1781192,5434394697.82262,663889847.1250291,17685707645.256287,0.0005015224627440923,-4.7420146019829904e-07,0.000498995411953153,6.307031116539133e-08,2.1624671094065536e-07,2.641766081606169e-08,7.037538348984873e-07
3718410.0,255119595.0,255814470.0,24345268455.0,17536488975.0,24442025400.0,2607776931255.0,1671215794905.0,1674677037405.0,2619516494520.0,6841548382.989648,-14906374.501436826,6842824918.777947,-1343938602.90193,-1613755997.6959012,-235919596.05632702,-3543101712.6596313,0.0004948115790200942,-1.0780961109417306e-06,0.0004949039038351396,-5.0406465156925626e-08,-6.052637768867928e-08,-8.84852393760505e-09,-1.3288942861004616e-07
3690360.0,248475315.0,258168375.0,23407392225.0,17389755090.0,24829272735.0,2483219570565.0,1632405603510.0,1675567430340.0,2666824441065.0,6677321943.415215,7042210.724501798,6768457570.5876875,7998046668.024785,-6065452097.587917,2804470561.4575925,-17178306346.336025,0.0004903033351672674,5.170964399251259e-07,0.0004969952548221657,3.057117268101472e-07,-2.3184158727793078e-07,1.07196115966545e-07,-6.566115346397504e-07
3720195.0,251858655.0,255898620.0,23886843225.0,17318485140.0,24451039140.0,2552414350455.0,1640600025960.0,1657880680320.0,2620597437990.0,6835913878.98211,-5951414.953732068,6848708155.225169,9677650535.534546,-1682807790.0216858,3354529565.7138515,-3495413299.1718426,0.0004939297365980586,-4.300201659240828e-07,0.0004948541884865073,3.6253978568087105e-07,-6.304058751619968e-08,1.2566587575657597e-07,-1.3094359872727425e-07
3684495.0,252695055.0,253489890.0,24007925385.0,17372225880.0,24235133190.0,2555707145565.0,1648444029960.0,1658165964630.0,2598793384530.0,6677248909.267768,-12963052.402935661,6795260335.724961,-6733456566.551149,-1501204459.3717775,-2177259861.824866,-3577045207.8656187,0.0004918601329211977,-9.548855770709293e-07,0.0005005531016411283,-2.584003718737579e-07,-5.76096075954787e-08,-8.355363287796718e-08,-1.3727122211098593e-07
4820775.0,327830040.0,330205620.0,29832533640.0,22456357740.0,30267264780.0,3054064652640.0,2043528554340.0,2058499459500.0,3121108271400.0,7538911737.629196,1187852.8294076615,7649376270.45861,-1170699.4931394714,-53461922.574852146,53857936.35081753,1187915.6619649702,0.00032439558475987664,5.111271050979972e-08,0.0003291488181136462,-2.2943162176482822e-11,-1.0477373289126995e-09,1.055498337044453e-09,2.3280561616506383e-11
2851920.0,195359580.0,199377615.0,19831323990.0,13657876245.0,20374304925.0,2241989589690.0,1379876393625.0,1395683005185.0,2304541020585.0,6448983146.716737,295693.02038523246,6435823704.247585,-1911989.4458520664,-6571196891.924344,-20086794.538341086,-19682199090.14942,0.0007928966159701415,3.635518808089994e-08,0.0007912786744800702,-1.3920093216630344e-10,-4.784109738621213e-07,-1.462403743930724e-09,-1.43294748115652e-06
2817495.0,188580150.0,197009430.0,18901443540.0,13196327010.0,20160027660.0,2120150822760.0,1316612975700.0,1355685195150.0,2282761490730.0,6279425408.992668,10121582.549550971,6384416519.989139,14455150159.683449,-6399159939.440677,4921792004.823433,-19743421275.920704,0.0007910311719551211,1.275035020679733e-06,0.0008042571020629096,1.0848375830275585e-06,-4.802474637359024e-07,3.6937319112525496e-07,-1.481714487989361e-06
2853960.0,195630900.0,199479615.0,19861957140.0,13672155225.0,20379170835.0,2245305245550.0,1381451519955.0,1396430100105.0,2304662578575.0,6452011298.148679,-1609163.464974133,6436397705.541904,-710152421.1046952,-6593848319.2229595,-279573852.54331756,-19507845944.54264,0.0007921352783867468,-1.9756244842020327e-07,0.0007902183447431661,-5.160976329635407e-08,-4.792026906530659e-07,-2.0317807733676988e-08,-1.4177172135151505e-06
4820775.0,327829530.0,330205620.0,29832532620.0,22456287870.0,30267264780.0,3054064650600.0,2043528414600.0,2058489887310.0,3121108271400.0,7538980081.244114,1152915.9814845969,7649376270.45861,-5647422.933892037,-48779889.68338023,52273879.399384595,1187915.6619649702,0.00032439852555129285,4.960939549483531e-08,0.0003291488181136462,-1.106771985558869e-10,-9.559796741309448e-10,1.0244542683090605e-09,2.3280561616506383e-11
2819280.0,190934055.0,197161920.0,19219440525.0,13358100540.0,20173248900.0,2157295898835.0,1338403628400.0,1368436285530.0,2284008750810.0,6288545630.295315,5427205.9623733675,6385039606.107091,3894764942.9390917,-6412875146.380703,1455960164.359286,-19831173494.83096,0.0007911772587849578,6.828100150034685e-07,0.0008033174011581376,2.9183389132240707e-07,-4.805153419915382e-07,1.090947789148842e-07,-1.485945523099776e-06
2816985.0,192964620.0,194556330.0,19615740870.0,13326506040.0,19715882430.0,2220174852240.0,1349733384990.0,1350433618560.0,2214547327620.0,6397585795.782565,-681817.6011586706,6278762408.74717,14146024.247938199,-4943129279.537612,-18179092.172370303,-14429990565.187778,0.0008062079007646362,-8.592096370116332e-08,0.0007912340721234165,1.0621187167254878e-09,-3.7114245211023835e-07,-1.3649314967183464e-09,-1.0834396147519666e-06
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
2817495.0,193104360.0,194539755.0,19632787620.0,13332309840.0,19710626115.0,2222001515160.0,1350492993270.0,1350547679040.0,2213754999015.0,6397877229.383655,-979086.4512626103,6278227379.435244,-573099472.2994313,-4959123534.722417,-236226045.77898648,-14192169575.521044,0.0008059527732484361,-1.2333738400308268e-07,0.0007908802538912662,-4.3010265510607416e-08,-3.7217486708288625e-07,-1.7728414421164688e-08,-1.0651012801767158e-06
2786385.0,193535565.0,192376080.0,19669028475.0,13351270620.0,19509060090.0,2211477535365.0,1351822356210.0,1347075058440.0,2192818819950.0,6226516072.776609,-10706757.600438228,6227135246.101399,-19643128564.434494,-4668695337.377844,-6498664869.497773,-13976092148.756195,0.0008019787602028377,-1.379036380189205e-06,0.000802058510074124,-1.5156811530150042e-06,-3.6024065661540115e-07,-5.014427223315409e-07,-1.0784076168510574e-06
4786095.0,325454460.0,325454460.0,29616355860.0,22130903280.0,29616355860.0,3031933749360.0,2013912198480.0,2013912198480.0,3031933749360.0,7485452580.0,0.0,7485452580.0,0.0,0.0,0.0,0.0,0.00032677997407071945,0.0,0.00032677997407071945,0.0,0.0,0.0,0.0
3708210.0,254486685.0,252953115.0,24297849165.0,17351528805.0,24089002125.0,2603804666205.0,1657037763285.0,1651606029195.0,2579082627345.0,6832961026.979437,-8113636.1707487935,6833971156.364669,-1569432783.7986572,689549634.1769022,-464796530.20776093,3517406279.9687743,0.0004969129353205107,-5.900473820661796e-07,0.0004969863948874374,-5.926958938174781e-08,2.604082449270573e-08,-1.7553029206384482e-08,1.3283475919111148e-07
3666900.0,249504750.0,250422750.0,23645423250.0,17033925285.0,23881154940.0,2515871930670.0,1614579843045.0,1624201474995.0,2559408528960.0,6668516251.564674,-5444655.020860655,6779092239.200278,-503857344.56243247,509380092.8319119,13560939.608967299,2572417983.6253567,0.0004959422190983163,-4.0492280312533547e-07,0.0005041658326606469,-1.9568607720783244e-08,1.9783097983934876e-08,5.266742866744721e-10,9.990652901798757e-08
2858550.0,204860625.0,195187200.0,21069117195.0,13992018810.0,19785192960.0,2381821794375.0,1440188988270.0,1403641186710.0,2235856447500.0,6387591360.086977,3747909.0187339988,6457441812.096344,-43661206905.36342,1012626222.1276344,-14794762727.876873,3033376973.287372,0.0007817097678807023,4.586669565901366e-07,0.0007902580261440269,-3.160321414460752e-06,7.329674467247336e-08,-1.0708866928969717e-06,2.1956438876257008e-07
